COMID,CatAreaSqKm,WsAreaSqKm,CatPctFull,WsPctFull,BFICat,BFIWs
3389219,0.0261,2.0781,100.0,100.0,49.0,49.0
3388783,3.5019,3.5019,100.0,100.0,49.0,49.0
3388007,6.237,6.237,100.0,100.0,57.7177,57.7177
3388045,9.6894,98.2242,100.0,100.0,53.1735,56.2463
3388407,1.0764,36.9387,100.0,100.0,58.0,57.9992
3387985,13.6845,13.6845,100.0,100.0,52.6116,52.6116
3389009,2.8044,2.8044,100.0,100.0,56.0,56.0
3389999,0.4221,8.4375,100.0,100.0,56.0,56.0
3390011,8.0154,8.0154,100.0,100.0,56.0,56.0
3390037,10.3662,10.3662,100.0,100.0,56.0163,56.0163
3388847,1.7577,9.5571,100.0,100.0,51.0,51.0
3388809,2.5857,2.5857,100.0,100.0,49.0,49.0
3389215,0.7479,22.5333,100.0,100.0,56.0,56.0
3389225,0.3969,3.555,100.0,100.0,56.0,56.0
3387875,5.6628,5.6628,100.0,100.0,58.0,58.0
3388829,6.9021,6.9021,100.0,100.0,51.0,51.0
3388707,0.6885,0.6885,100.0,100.0,50.8261,50.8261
3387511,19.1871,19.1871,100.0,100.0,53.3902,53.3902
3389501,1.0305,24.7626,100.0,100.0,51.0,49.2969
3388735,0.063,4.3947,100.0,100.0,51.0,50.6291
3387693,6.579,6.579,100.0,100.0,58.8847,58.8847
3387955,9.5175,9.5175,100.0,100.0,54.7885,54.7885
3389003,4.7277,4.7277,100.0,100.0,56.0,56.0
3390047,5.7348,5.7348,100.0,100.0,56.0,56.0
3388823,0.1359,9.7443,100.0,100.0,51.0,51.0
3387237,4.9311,4.9311,100.0,100.0,54.3902,54.3902
3387347,3.0762,16.3206,100.0,100.0,50.9702,49.9039
3388481,3.1212,93.6873,100.0,100.0,53.0,53.3212
3389427,10.818,88.3341,100.0,100.0,52.8428,53.3407
3390175,11.4975,11.4975,100.0,100.0,53.9314,53.9314
3389505,9.3339,9.3339,100.0,100.0,53.6088,53.6088
3388167,5.0553,5.0553,100.0,100.0,53.0782,53.0782
3389995,0.6066,9.0441,100.0,100.0,56.0,56.0
3389953,1.476,16.4331,100.0,100.0,56.0,56.0
3390163,3.9663,3.9663,100.0,100.0,53.0,53.0
3389669,10.3644,14.3235,100.0,100.0,53.0,53.0337
3389749,3.3219,3.3219,100.0,100.0,53.2373,53.2373
3389595,3.6261,24.0309,100.0,100.0,53.2705,53.725
3388421,6.3666,6.3666,100.0,100.0,52.7704,52.7704
3388417,5.445,5.445,100.0,100.0,52.9433,52.9433
3388461,5.6322,20.3085,100.0,100.0,53.0,52.9128
3387973,1.1484,1.1484,100.0,100.0,53.0,53.0
3388415,2.8188,2.8188,100.0,100.0,53.0,53.0
3387721,0.648,0.648,100.0,100.0,56.0,56.0
3389469,0.0378,21.6162,100.0,100.0,53.0,53.9884
3389539,1.2366,115.0461,100.0,100.0,53.0,54.9752
3388425,5.454,5.454,100.0,100.0,52.0914,52.0914
3387289,1.2843,5697.0216,100.0,100.0,53.3203,54.3895
3389675,8.5104,8.5104,100.0,100.0,54.04,54.04
3389529,11.1249,11.1249,100.0,100.0,53.0,53.0
3389671,9.2421,9.2421,100.0,100.0,53.2373,53.2373
3389797,2.8179,2.8179,100.0,100.0,52.8017,52.8017
3387965,1.0053,4.9725,100.0,100.0,53.0,53.0
3388413,3.6909,3.6909,100.0,100.0,53.0,53.0
3388411,18.1638,18.1638,100.0,100.0,53.0,53.0
3388473,0.1494,18.3132,100.0,100.0,53.0,53.0
3388739,3.7152,3.7152,100.0,100.0,49.7803,49.7803
3389739,28.4742,85.7556,100.0,100.0,53.183,53.1964
3388239,2.232,90.5661,100.0,100.0,53.0,53.3323
3388243,5.1426,16.5447,100.0,100.0,52.0,52.092
3389411,0.0864,36.7578,100.0,100.0,55.0,55.8685
3389441,6.2379,6.2379,100.0,100.0,53.4209,53.4209
3388109,18.9198,36.3816,100.0,100.0,54.5472,56.004
3388141,2.4012,2.4012,100.0,100.0,53.4074,53.4074
3389451,4.7052,56.2905,100.0,100.0,53.2154,53.547
3389817,4.6035,4.6035,100.0,100.0,54.5556,54.5556
3389551,0.0072,206.0856,100.0,100.0,53.0,53.8399
3389759,0.6768,60.5745,100.0,100.0,54.3178,53.5318
3389827,6.6051,6.6051,100.0,100.0,53.2266,53.2266
3387921,7.0686,7.0686,100.0,100.0,54.0637,54.0637
3387903,3.8466,3.8466,100.0,100.0,56.2897,56.2897
3387885,5.0076,5.0076,100.0,100.0,56.5191,56.5191
3387871,3.816,3.816,100.0,100.0,57.425,57.425
3389557,0.1845,205.5384,100.0,100.0,53.0,53.8421
3388699,1.4157,13.2444,100.0,100.0,50.5334,49.6563
3389445,11.4021,11.4021,100.0,100.0,52.1336,52.1336
3388479,0.3555,16.9002,100.0,100.0,52.0,52.0901
3389705,1.9368,76.9806,100.0,100.0,53.6924,53.4359
3390159,6.8859,6.8859,100.0,100.0,57.2036,57.2036
3388215,0.8064,18.3816,100.0,100.0,53.0,53.5239
3388219,2.412,14.4855,100.0,100.0,53.0,53.3541
3389973,0.1836,11.7639,100.0,100.0,56.0,56.0
3389607,1.1439,31.6719,100.0,100.0,53.0,53.0152
3389683,0.0099,0.0099,100.0,100.0,53.0,53.0
3390207,1.5912,123.3495,100.0,100.0,53.0,53.4351
3389703,6.0876,6.0876,100.0,100.0,53.673,53.673
3387853,7.9254,7.9254,100.0,100.0,57.3826,57.3826
3387837,5.4639,5.4639,100.0,100.0,57.5698,57.5698
3387833,4.275,4.275,100.0,100.0,57.6061,57.6061
3387821,2.6424,2.6424,100.0,100.0,57.0422,57.0422
3387841,9.0378,9.0378,100.0,100.0,56.3913,56.3913
3387239,6.9678,6.9678,100.0,100.0,54.286,54.286
3387103,0.3843,2.2365,100.0,100.0,56.0,56.0
3390165,11.9493,11.9493,100.0,100.0,53.6752,53.6752
3389455,3.0465,3.0465,100.0,100.0,53.4378,53.4378
3389581,1.0926,404.9523,100.0,100.0,54.0,53.8726
3389233,0.0054,80.3115,100.0,100.0,56.0,56.0069
3389981,0.4374,9.2133,100.0,100.0,56.0,56.0
3388235,2.4975,22.3947,100.0,100.0,53.0,53.0
3390161,14.103,14.103,100.0,100.0,53.0,53.0
3389741,1.1079,26.5392,100.0,100.0,52.0,53.5725
3389745,0.0963,22.6134,100.0,100.0,52.0,53.7456
3387807,0.6444,12.3246,100.0,100.0,57.0,56.5627
3387889,2.4246,2.4246,100.0,100.0,56.0,56.0
3387901,6.3036,6.3036,100.0,100.0,55.6403,55.6403
3387891,1.1745,9.9027,100.0,100.0,55.5057,55.7124
3390177,28.6893,28.6893,100.0,100.0,52.7534,52.7534
3390199,30.5604,117.9288,100.0,100.0,56.0,56.0047
3389447,4.0257,4.0257,100.0,100.0,51.6808,51.6808
3389487,0.2898,21.8682,100.0,100.0,53.0932,53.9782
3389407,4.1409,4.1409,100.0,100.0,54.0593,54.0593
3388139,8.0271,8.0271,100.0,100.0,53.9751,53.9751
3388129,5.8167,5.8167,100.0,100.0,52.3409,52.3409
3389457,6.0228,6.0228,100.0,100.0,52.4664,52.4664
3389545,3.9069,23.9085,100.0,100.0,52.3635,53.4934
3389677,0.0936,0.0936,100.0,100.0,53.0,53.0
3389641,0.81,83.0871,100.0,100.0,53.0,53.115
3389837,3.9987,3.9987,100.0,100.0,53.9124,53.9124
3389845,3.3264,3.3264,100.0,100.0,52.586,52.586
3387915,10.6191,10.6191,100.0,100.0,54.3622,54.3622
3387953,7.398,7.398,100.0,100.0,53.0,53.0
3387967,8.3763,8.3763,100.0,100.0,52.8179,52.8179
3387719,1.4679,79.9713,100.0,100.0,57.0006,57.519
3389473,0.1908,21.6513,100.0,100.0,53.0,53.9868
3387751,0.6876,57.5604,100.0,100.0,57.0,56.8298
3390027,3.1446,3.1446,100.0,100.0,56.0,56.0
3388245,0.7497,19.9152,100.0,100.0,51.1008,52.8161
3390155,3.1905,19.1655,100.0,100.0,51.4344,52.8832
3389605,4.3551,4.3551,100.0,100.0,54.0136,54.0136
3388159,10.8108,10.8108,100.0,100.0,54.9996,54.9996
3388125,10.8549,10.8549,100.0,100.0,53.9499,53.9499
3388111,10.3545,10.3545,100.0,100.0,54.7119,54.7119
3389735,7.3026,7.3026,100.0,100.0,53.0,53.0
3389795,2.7207,2.7207,100.0,100.0,54.9563,54.9563
3390209,0.5814,97.7274,100.0,100.0,53.0,53.3709
3389769,7.6896,7.6896,100.0,100.0,52.9594,52.9594
3387735,1.2114,215.0658,100.0,100.0,57.0,57.731
3388389,23.9175,23.9175,100.0,100.0,57.9221,57.9221
3387745,4.2435,4.2435,100.0,100.0,57.0,57.0
3387737,0.2961,219.6054,100.0,100.0,57.0,57.7159
3388391,9.3474,252.8703,100.0,100.0,57.0,57.7089
3388727,1.6866,1.6866,100.0,100.0,50.2054,50.2054
3387343,0.4338,2.1204,100.0,100.0,50.9938,50.3667
3388247,0.0675,7.4736,100.0,100.0,51.0,51.0253
3390153,7.4061,7.4061,100.0,100.0,51.0255,51.0255
3389799,5.2389,5.2389,100.0,100.0,53.8622,53.8622
3389611,10.3122,10.3122,100.0,100.0,53.1715,53.1715
3389437,10.8243,107.1027,100.0,100.0,53.0,54.42
3389993,0.0459,8.4834,100.0,100.0,56.0,56.0
3389985,1.0593,11.5803,100.0,100.0,56.0,56.0
3389483,7.7175,7.7175,100.0,100.0,53.0,53.0
3389575,3.8511,3.8511,100.0,100.0,53.1407,53.1407
3389737,5.5206,5.5206,100.0,100.0,53.0336,53.0336
3389753,4.8087,4.8087,100.0,100.0,53.3848,53.3848
3388393,5.6844,5.6844,100.0,100.0,57.0,57.0
3387773,0.027,258.5817,100.0,100.0,57.0,57.6932
3387777,0.1314,260.8407,100.0,100.0,57.0,57.6872
3387793,3.1167,263.9574,100.0,100.0,57.0,57.6791
3387759,5.3325,5.3325,100.0,100.0,57.4224,57.4224
3389235,6.5961,87.3684,100.0,100.0,56.0,56.0064
3387081,1.6479,2.2959,100.0,100.0,56.0,56.0
3388211,1.8072,1.8072,100.0,100.0,54.0453,54.0453
3389479,7.2468,7.2468,100.0,100.0,53.3588,53.3588
3388431,10.0485,10.0485,100.0,100.0,52.908,52.908
3388709,0.1062,1.4175,100.0,100.0,51.0,50.781
3389513,4.752,4.752,100.0,100.0,53.3824,53.3824
3389389,1.2951,19.8972,100.0,100.0,53.0,53.0
3389655,7.3359,7.3359,100.0,100.0,53.4841,53.4841
3389729,0.2313,40.6323,100.0,100.0,52.0,53.4267
3389819,8.3124,8.3124,100.0,100.0,52.7311,52.7311
3387747,5.8023,5.8023,100.0,100.0,58.0,58.0
3387703,6.8067,6.8067,100.0,100.0,58.0,58.0
3389555,0.7245,206.0784,100.0,100.0,53.0,53.8399
3389459,3.3174,21.4605,100.0,100.0,54.242,53.9956
3388439,3.3732,3.3732,100.0,100.0,51.0464,51.0464
3388237,0.1899,11.0367,100.0,100.0,51.9763,51.0481
3388151,0.7695,2.8926,100.0,100.0,55.0,56.402
3389495,0.0072,22.2273,100.0,100.0,53.0,53.9624
3388127,1.2591,47.9952,100.0,100.0,53.0021,55.6465
3388165,2.0916,12.5199,100.0,100.0,53.2052,53.7376
3389431,0.2277,62.541,100.0,100.0,53.0,53.4409
3389771,0.0351,0.0351,100.0,100.0,54.0,54.0
3389717,0.072,0.072,100.0,100.0,53.0,53.0
3389743,6.7797,75.0438,100.0,100.0,53.0461,53.4293
3389831,9.4743,20.5173,100.0,100.0,53.2951,53.7201
3389967,0.1071,9.2781,100.0,100.0,56.0,56.0
3388731,2.8647,2.8647,100.0,100.0,50.0895,50.0895
3388221,0.5355,31.4874,100.0,100.0,51.7378,52.1781
3388433,13.2138,13.2138,100.0,100.0,52.0576,52.0576
3389763,3.879,3.879,100.0,100.0,54.0,54.0
3389601,10.8531,10.8531,100.0,100.0,55.3263,55.3263
3388225,0.1233,96.2784,100.0,100.0,53.0,54.5797
3388205,4.3596,63.2097,100.0,100.0,53.0008,55.1726
3387295,3.3975,3.3975,100.0,100.0,54.3075,54.3075
3389965,0.2394,9.5373,100.0,100.0,56.0,56.0
3389685,15.417,15.417,100.0,100.0,53.5198,53.5198
3389663,16.2045,16.2045,100.0,100.0,53.0,53.0
3390183,14.3253,14.3253,100.0,100.0,54.0038,54.0038
3389693,13.7475,97.146,100.0,100.0,52.9216,53.3731
3387327,0.8658,7.0029,100.0,100.0,51.0,50.2745
3388435,7.5951,7.5951,100.0,100.0,51.822,51.822
3389511,6.7653,17.0586,100.0,100.0,53.0,53.2306
3389615,7.1082,7.1082,100.0,100.0,53.0,53.0
3389951,7.7949,41.4486,100.0,100.0,56.0,56.0
3389989,0.2421,8.7255,100.0,100.0,56.0,56.0
3389587,14.9751,14.9751,100.0,100.0,53.2817,53.2817
3388173,5.4882,5.4882,100.0,100.0,52.8075,52.8075
3390185,22.6773,22.6773,100.0,100.0,52.9466,52.9466
3389721,8.1297,8.1297,100.0,100.0,53.2951,53.2951
944040021,0.6939,30.1977,100.0,100.0,51.0,50.153
944040020,1.9611,32.1588,100.0,100.0,51.0,50.2047
3390215,0.054,28.404,100.0,100.0,56.0,56.0
3390213,0.0036,16.4367,100.0,100.0,56.0,56.0
3387309,1.836,29.5038,100.0,100.0,51.0,50.1331
3387809,10.6083,74.2608,100.0,100.0,57.0,56.8296
3388137,0.0378,20.8467,100.0,100.0,52.0,51.9717
3388437,4.9464,4.9464,100.0,100.0,51.4267,51.4267
3389419,5.9265,10.0881,100.0,100.0,55.0,54.7556
3389405,3.015,4.8222,100.0,100.0,54.9922,54.6374
3388081,5.0634,5.0634,100.0,100.0,57.9072,57.9072
3387303,0.0468,5702.3685,100.0,100.0,53.0,54.3882
3389591,16.6419,16.6419,100.0,100.0,53.9559,53.9559
3389847,6.1992,6.1992,100.0,100.0,55.0,55.0
3389639,4.248,4.248,100.0,100.0,53.1091,53.1091
3389813,7.1136,34.236,100.0,100.0,53.806,53.6428
3389801,0.7695,12.4083,100.0,100.0,53.2982,52.7274
3390211,0.3933,33.6537,100.0,100.0,56.0,56.0
3388447,0.0216,9.2115,100.0,100.0,57.0,57.0
3388449,1.9062,5.877,100.0,100.0,57.0,57.0
3388451,0.3033,3.3129,100.0,100.0,57.0,57.0
3389971,0.0144,9.171,100.0,100.0,56.0,56.0
3387345,0.6813,3.546,100.0,100.0,51.0,50.2645
3387277,5.4873,5.4873,100.0,100.0,53.6921,53.6921
3388197,2.6064,39.0402,100.0,100.0,51.9175,52.0655
3388131,1.4697,61.3566,100.0,100.0,52.0,52.032
3390167,10.3815,25.5897,100.0,100.0,55.1908,55.0479
3388117,2.1231,2.1231,100.0,100.0,56.9101,56.9101
3388213,0.0783,77.7735,100.0,100.0,53.0,54.8317
3389383,5.7483,12.0735,100.0,100.0,53.3427,53.4248
3389955,6.2604,28.35,100.0,100.0,56.0,56.0
3389707,3.9591,3.9591,100.0,100.0,53.1218,53.1218
3389765,11.2689,11.2689,100.0,100.0,54.5235,54.5235
3390169,8.9073,8.9073,100.0,100.0,53.6435,53.6435
3387273,0.1098,5695.3404,100.0,100.0,52.1393,54.3899
3388443,0.2088,12.9384,100.0,100.0,58.0,57.4373
3388445,0.5886,51.8652,100.0,100.0,58.0,57.7117
3388441,0.1251,38.3382,100.0,100.0,58.0,57.7999
3387929,0.4428,12.2553,100.0,100.0,58.0,57.6989
3387765,1.8522,1.8522,100.0,100.0,56.0,56.0
3388427,3.4893,3.4893,100.0,100.0,52.5623,52.5623
3389761,1.5696,10.6875,100.0,100.0,54.2196,53.9647
3389561,5.2038,5.2038,100.0,100.0,53.0,53.0
3389467,5.7429,5.7429,100.0,100.0,53.0998,53.0998
3390179,28.5921,28.5921,100.0,100.0,53.6544,53.6544
3389983,3.2877,13.8087,100.0,100.0,56.0,56.0
3389497,7.4772,7.4772,100.0,100.0,53.0,53.0
3390171,15.2622,34.5303,100.0,100.0,53.0,53.2478
3389731,0.2115,13.8618,100.0,100.0,52.0,53.1712
3389751,0.0612,19.1952,100.0,100.0,52.0,53.8424
3388181,2.2284,2.2284,100.0,100.0,53.0,53.0
3387845,6.4575,6.4575,100.0,100.0,58.0,58.0
3387859,5.6745,5.6745,100.0,100.0,57.9949,57.9949
3388403,2.5695,2.5695,100.0,100.0,56.0,56.0
3389579,6.1191,205.3539,100.0,100.0,53.0,53.8429
3387313,0.7983,11.3472,100.0,100.0,51.0,50.3224
3388429,4.1616,4.1616,100.0,100.0,52.2712,52.2712
3389439,2.9421,11.9052,100.0,100.0,53.7944,54.228
3389489,0.1233,21.9303,100.0,100.0,53.0,53.9742
3389385,0.2196,10.2681,100.0,100.0,53.0,52.91
3388423,3.4524,3.4524,100.0,100.0,52.9505,52.9505
3389499,6.2829,27.6768,100.0,100.0,53.0407,53.6497
3389657,11.4912,11.4912,100.0,100.0,53.4727,53.4727
3389549,0.7848,207.0549,100.0,100.0,53.0,53.8359
3389715,9.7254,73.035,100.0,100.0,52.0988,53.1008
3389871,7.0443,7.0443,100.0,100.0,54.1827,54.1827
3387895,13.5873,26.2782,100.0,100.0,58.0,58.0
3387769,1.9521,15.3207,100.0,100.0,57.7653,57.4397
3387923,3.1905,47.1609,100.0,100.0,57.9083,57.9529
3388061,7.2099,7.2099,100.0,100.0,52.0865,52.0865
3388749,8.1135,8.1135,100.0,100.0,49.4465,49.4465
3388717,1.3113,1.3113,100.0,100.0,50.7632,50.7632
3388963,1.8819,79.1019,100.0,100.0,56.0,56.007
3388077,0.0558,7.7067,100.0,100.0,52.0,52.401
3388115,3.9276,3.9276,100.0,100.0,57.2949,57.2949
3388207,4.1616,4.1616,100.0,100.0,54.4074,54.4074
3388217,6.3252,6.3252,100.0,100.0,53.4994,53.4994
3388079,12.3984,12.3984,100.0,100.0,57.4497,57.4497
3389747,14.3667,14.3667,100.0,100.0,53.7149,53.7149
3389857,5.5044,5.5044,100.0,100.0,54.3622,54.3622
3389701,0.3303,75.3741,100.0,100.0,52.0,53.423
3389777,2.5659,49.2102,100.0,100.0,53.9316,53.427
3387825,5.5872,5.5872,100.0,100.0,57.0585,57.0585
3387947,3.9636,3.9636,100.0,100.0,54.6544,54.6544
3388475,2.8647,9.2313,100.0,100.0,53.0,52.8417
10034548,0.1215,170.4771,100.0,100.0,62.0,63.7791
3388369,9.297,9.297,100.0,100.0,57.9992,57.9992
3387659,6.3531,18.5436,100.0,100.0,58.0,57.9996
3387133,9.2106,9.2106,100.0,100.0,57.1121,57.1121
3387437,5.2821,5.2821,100.0,100.0,56.0,56.0
3387447,9.5103,9.5103,100.0,100.0,56.0,56.0
3387741,4.5909,4.5909,100.0,100.0,57.0,57.0
3387711,9.0756,9.0756,100.0,100.0,56.1541,56.1541
3387063,13.9914,13.9914,100.0,100.0,55.512,55.512
3387085,0.7533,22.4802,100.0,100.0,56.2055,55.4771
3387001,5.0589,5.0589,100.0,100.0,56.0,56.0
3387431,6.6618,6.6618,100.0,100.0,56.0,56.0
3387505,9.3114,9.3114,100.0,100.0,56.69,56.69
3387527,0.1377,1.6983,100.0,100.0,56.0,56.0578
3387701,3.9708,3.9708,100.0,100.0,57.0,57.0
3387725,3.4551,3.4551,100.0,100.0,57.0,57.0
3387127,0.4815,104.3685,100.0,100.0,57.0,56.063
3387065,0.1287,25.9389,100.0,100.0,56.0,55.5959
3387679,5.2128,38.2131,100.0,100.0,58.0,57.7992
3387683,12.7296,12.7296,100.0,100.0,57.4281,57.4281
3387031,8.811,8.811,100.0,100.0,56.0,56.0
3387057,4.0329,4.0329,100.0,100.0,55.9261,55.9261
3387681,3.5001,3.5001,100.0,100.0,57.0,57.0
3387143,5.4981,20.8134,100.0,100.0,56.7486,56.2489
3387537,0.0963,8.2422,100.0,100.0,57.0,56.5539
3387117,8.5653,8.5653,100.0,100.0,57.0,57.0
3387223,8.0226,8.0226,100.0,100.0,55.2364,55.2364
3388463,0.2583,52.1235,100.0,100.0,58.0,57.7131
3388381,7.0137,7.0137,100.0,100.0,57.2497,57.2497
3387141,8.6778,8.6778,100.0,100.0,57.1944,57.1944
3387483,7.3872,7.3872,100.0,100.0,56.1065,56.1065
3387445,8.6967,8.6967,100.0,100.0,56.0,56.0
3387453,9.423,9.423,100.0,100.0,56.0,56.0
3387695,2.7432,2.7432,100.0,100.0,56.7566,56.7566
3387541,6.2064,182.6964,100.0,100.0,55.0151,56.1561
3387087,5.5062,5.5062,100.0,100.0,56.3822,56.3822
3387477,6.1938,6.1938,100.0,100.0,55.0115,55.0115
10034528,1.7928,182.5065,100.0,100.0,62.0,63.6619
10034594,2.0475,165.9852,100.0,100.0,62.0,63.8273
3387657,2.8089,2.8089,100.0,100.0,58.0,58.0
3387429,4.8672,4.8672,100.0,100.0,55.4114,55.4114
3386989,0.0936,10.6056,100.0,100.0,56.0,56.0
10038872,9.4023,58.8591,100.0,100.0,59.5525,60.4186
3387781,8.4339,18.8046,100.0,100.0,57.0,57.0
3387713,3.6684,3.6684,100.0,100.0,57.0,57.0
3387079,3.3633,36.2502,100.0,100.0,56.0,55.7083
3387061,4.8942,4.8942,100.0,100.0,55.4472,55.4472
3387649,10.854,10.854,100.0,100.0,58.0,58.0
3387041,6.5799,6.5799,100.0,100.0,56.0,56.0
3387003,11.0178,11.0178,100.0,100.0,56.0,56.0
3387495,4.8672,4.8672,100.0,100.0,57.9192,57.9192
3387503,5.7852,5.7852,100.0,100.0,56.9728,56.9728
3387663,8.9811,14.4567,100.0,100.0,57.754,57.4698
3387699,0.3951,9.6066,100.0,100.0,57.0,57.0
3387115,6.0138,6.0138,100.0,100.0,56.0639,56.0639
3387465,18.2673,18.2673,100.0,100.0,56.1963,56.1963
3387215,18.9351,18.9351,100.0,100.0,55.5942,55.5942
3387191,3.591,3.591,100.0,100.0,56.0,56.0
3387651,4.2804,4.2804,100.0,100.0,58.0,58.0
3388371,7.6689,7.6689,100.0,100.0,58.0,58.0
3387077,5.6493,5.6493,100.0,100.0,56.3242,56.3242
3387035,35.3511,35.3511,100.0,100.0,55.9598,55.9598
3387451,4.6269,4.6269,100.0,100.0,56.0,56.0
3387045,4.6998,4.6998,100.0,100.0,56.0,56.0
3387543,25.7391,208.4355,100.0,100.0,56.0927,56.1483
3387539,0.4941,36.4626,100.0,100.0,57.0,56.3305
3387067,0.2646,9.7236,100.0,100.0,56.0,55.11
3387137,4.644,4.644,100.0,100.0,57.0,57.0
3388373,12.0834,12.0834,100.0,100.0,58.0,58.0
3387661,2.4084,22.1607,100.0,100.0,58.0,58.0
3387155,4.8618,4.8618,100.0,100.0,57.3254,57.3254
3387435,5.6736,5.6736,100.0,100.0,56.0,56.0
3387443,6.9417,6.9417,100.0,100.0,56.0,56.0
3387715,2.7576,2.7576,100.0,100.0,57.0,57.0
3387687,2.2977,2.2977,100.0,100.0,56.6866,56.6866
3387473,0.5832,19.4688,100.0,100.0,55.9969,55.5102
3387097,0.6903,28.6767,100.0,100.0,56.9609,55.6866
10034538,1.6434,177.4989,100.0,100.0,62.0,63.7088
3387005,8.9334,8.9334,100.0,100.0,56.0,56.0
3386969,16.6374,16.6374,100.0,100.0,56.0,56.0
3387501,3.6585,3.6585,100.0,100.0,57.54,57.54
3387665,1.9755,1.9755,100.0,100.0,57.01,57.01
3387789,6.3486,6.3486,100.0,100.0,57.0,57.0
3387105,2.1672,2.1672,100.0,100.0,56.0,56.0
3387467,8.955,8.955,100.0,100.0,56.0,56.0
3387189,5.724,5.724,100.0,100.0,56.123,56.123
3388375,22.1004,22.1004,100.0,100.0,58.001,58.001
3387675,1.0926,45.3537,100.0,100.0,58.0,58.0005
3387047,21.7494,86.5836,100.0,100.0,55.9317,55.9804
3387051,1.3536,87.9372,100.0,100.0,56.0,55.9807
3387459,3.2148,3.2148,100.0,100.0,56.0,56.0
3387493,4.8015,4.8015,100.0,100.0,57.8808,57.8808
3387653,2.8935,2.8935,100.0,100.0,58.0,58.0
3387149,9.7587,9.7587,100.0,100.0,56.9627,56.9627
3387083,1.7613,1.7613,100.0,100.0,56.0,56.0
3387125,0.4554,13.6647,100.0,100.0,57.0,57.0
3387183,7.0227,7.0227,100.0,100.0,55.0,55.0
3388387,5.3568,5.3568,100.0,100.0,58.0,58.0
3388367,22.8411,22.8411,100.0,100.0,57.2614,57.2614
3387163,5.0427,5.0427,100.0,100.0,56.4217,56.4217
3387481,11.3436,11.3436,100.0,100.0,56.8756,56.8756
3387441,5.1858,5.1858,100.0,100.0,56.0,56.0
3387449,4.3686,4.3686,100.0,100.0,56.0,56.0
3387671,4.5729,4.5729,100.0,100.0,57.0,57.0
3387545,0.3456,208.7811,100.0,100.0,55.0,56.1464
3387101,9.5724,9.5724,100.0,100.0,56.9751,56.9751
3387479,4.6206,4.6206,100.0,100.0,55.2055,55.2055
3387647,23.9949,51.1164,100.0,100.0,58.0,57.67
3386983,26.0208,26.0208,100.0,100.0,56.0,56.0
3386979,4.9608,63.6687,100.0,100.0,56.0,56.0
3387507,1.1124,2.8107,100.0,100.0,56.0,56.0349
3387247,0.7965,12.6954,100.0,100.0,54.0,54.3085
3388395,2.1276,2.1276,100.0,100.0,57.0,57.0
3387775,13.7025,20.1285,100.0,100.0,57.0,57.0
3387093,4.2525,49.4577,100.0,100.0,56.0921,55.7941
3387469,6.948,6.948,100.0,100.0,55.9865,55.9865
10034496,6.0822,194.4576,100.0,100.0,62.0,63.5597
3387655,9.2682,71.2386,100.0,100.0,58.0,57.7632
3387677,2.7297,76.7772,100.0,100.0,58.0,57.7803
3387027,25.3656,29.4831,100.0,100.0,56.0476,56.0409
3387013,37.9944,57.9456,100.0,100.0,56.0,56.0
3387491,7.7283,7.7283,100.0,100.0,57.7033,57.7033
3387499,3.2301,3.2301,100.0,100.0,57.6439,57.6439
3387113,5.2443,9.3015,100.0,100.0,56.1297,56.0731
3387151,2.4291,6.8328,100.0,100.0,56.7121,56.2532
3387529,2.4138,9.4365,100.0,100.0,55.0,55.0
3387193,0.5247,9.8397,100.0,100.0,56.0,56.0715
3388379,2.1609,124.2918,100.0,100.0,57.9971,57.8644
3387717,4.2345,133.8831,100.0,100.0,57.6863,57.8642
3387109,6.6825,6.6825,100.0,100.0,57.0005,57.0005
3387049,1.7343,88.3179,100.0,100.0,56.0,55.9808
3387023,0.7173,9.7128,100.0,100.0,56.0,56.0
3387457,3.1203,3.1203,100.0,100.0,56.0,56.0
3387817,0.3141,2138.9373,100.0,100.0,57.0,54.9799
3387129,0.738,114.8652,100.0,100.0,57.0,56.1454
3387071,2.3184,16.6626,100.0,100.0,56.1363,55.2792
3387073,5.0643,5.0643,100.0,100.0,56.0199,56.0199
3388467,0.0756,7.0893,100.0,100.0,58.0,57.2577
3390197,7.1514,53.8695,100.0,100.0,56.143,56.019
3388723,3.8394,3.8394,100.0,100.0,50.0265,50.0265
3388471,0.3564,63.8343,100.0,100.0,58.0,57.628
3388469,0.1062,4.1112,100.0,100.0,58.0,57.1408
10034612,0.6444,163.9377,100.0,100.0,62.0,63.8501
3387691,4.005,4.005,100.0,100.0,57.118,57.118
3387173,4.8987,4.8987,100.0,100.0,56.0165,56.0165
3387433,5.2542,5.2542,100.0,100.0,56.0,56.0
3387439,5.2299,5.2299,100.0,100.0,56.0,56.0
3387509,2.7243,2.7243,100.0,100.0,55.9019,55.9019
3387727,6.9156,6.9156,100.0,100.0,57.0,57.0
3388383,7.1154,7.1154,100.0,100.0,57.0,57.0
3387471,6.3414,6.3414,100.0,100.0,55.8508,55.8508
3387095,0.1512,38.4003,100.0,100.0,57.0,56.013
3388465,0.1539,52.2774,100.0,100.0,58.0,57.714
3387341,0.1773,4.0167,100.0,100.0,51.0,50.0695
3387525,0.1971,235.0818,100.0,100.0,56.0,55.7212
3387523,0.0684,229.9194,100.0,100.0,56.0,55.7149
10034508,0.5022,185.0427,100.0,100.0,62.0,63.6391
