TaxaID_orig,KS_TAXACODE,Rank_orig,NonTarget,OTU_MMI,OTU_MMI_genus,OTU_BCG,PHYLUM,CLASS,ORDER,FAMILY,GENUS,NumSamp_All,NumSites_All,Yr_Min,Yr_Max,NumSamp_SB,NumSamp_SP
DINEUTUS,0019,Genus,FALSE,DINEUTUS,DINEUTUS,DINEUTUS,ARTHROPODA,INSECTA,COLEOPTERA,GYRINIDAE,DINEUTUS,910,372,1980,2020,630,280
DINEUTUS CILIATUS,0579,Species,FALSE,DINEUTUS CILIATUS,DINEUTUS,DINEUTUS CILIATUS,ARTHROPODA,INSECTA,COLEOPTERA,GYRINIDAE,DINEUTUS,2,2,1980,1984,2,
DINEUTUS SERRULATUS,0866,Species,FALSE,DINEUTUS SERRULATUS,DINEUTUS,DINEUTUS SERRULATUS,ARTHROPODA,INSECTA,COLEOPTERA,GYRINIDAE,DINEUTUS,1,1,1984,1984,1,
GYRETES,0021,Genus,FALSE,GYRETES,GYRETES,GYRETES,ARTHROPODA,INSECTA,COLEOPTERA,GYRINIDAE,GYRETES,379,145,1980,2019,281,98
GYRINUS,0020,Genus,FALSE,GYRINUS,GYRINUS,GYRINUS,ARTHROPODA,INSECTA,COLEOPTERA,GYRINIDAE,GYRINUS,244,172,1980,2020,135,109
HALIPLIDAE,0362,Family,FALSE,HALIPLIDAE,HALIPLIDAE,HALIPLIDAE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,,5,5,2013,2015,1,4
HALIPLUS,0022,Genus,FALSE,HALIPLUS,HALIPLUS,HALIPLUS,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,HALIPLUS,138,95,1980,2020,100,38
HALIPLUS TRIOPSIS,0576,Species,FALSE,HALIPLUS TRIOPSIS,HALIPLUS,HALIPLUS TRIOPSIS,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,HALIPLUS,6,5,1980,2008,5,1
PELTODYTES,0023,Genus,FALSE,PELTODYTES,PELTODYTES,PELTODYTES,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,90,82,1980,2018,32,58
PELTODYTES DUNAVANI,0570,Species,FALSE,PELTODYTES DUNAVANI,PELTODYTES,PELTODYTES DUNAVANI,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,4,3,2014,2019,2,2
PELTODYTES DUODECIMPUNCTATUS,0354,Species,FALSE,PELTODYTES DUODECIMPUNCTATUS,PELTODYTES,PELTODYTES DUODECIMPUNCTATUS,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,75,28,2012,2020,59,16
PELTODYTES EDENTULUS,0321,Species,FALSE,PELTODYTES EDENTULUS,PELTODYTES,PELTODYTES EDENTULUS,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,315,148,1980,2019,218,97
PELTODYTES LENGI,0695,Species,FALSE,PELTODYTES LENGI,PELTODYTES,PELTODYTES LENGI,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,36,33,2012,2019,40,23
PELTODYTES LITORALIS,0320,Species,FALSE,PELTODYTES LITORALIS,PELTODYTES,PELTODYTES LITORALIS,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,1003,377,1980,2020,729,274
PELTODYTES SEXMACULATUS,0322,Species,FALSE,PELTODYTES SEXMACULATUS,PELTODYTES,PELTODYTES SEXMACULATUS,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,125,95,2012,2020,219,139
PELTODYTES SHERMANI,0380,Species,FALSE,PELTODYTES SHERMANI,PELTODYTES,PELTODYTES SHERMANI,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,1,1,2013,2013,,1
HELOPHORUS,0029,Genus,FALSE,HELOPHORUS,HELOPHORUS,HELOPHORUS,ARTHROPODA,INSECTA,COLEOPTERA,HELOPHORIDAE,HELOPHORUS,269,150,1980,2020,201,68
HETEROCERIDAE,0264,Family,FALSE,HETEROCERIDAE,HETEROCERIDAE,HETEROCERIDAE,ARTHROPODA,INSECTA,COLEOPTERA,HETEROCERIDAE,,41,37,2006,2020,16,25
GYMNOCHTHEBIUS,0311,Genus,FALSE,GYMNOCHTHEBIUS,GYMNOCHTHEBIUS,GYMNOCHTHEBIUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDRAENIDAE,GYMNOCHTHEBIUS,8,8,2010,2015,5,3
OCHTHEBIUS,0557,Genus,FALSE,OCHTHEBIUS,OCHTHEBIUS,OCHTHEBIUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDRAENIDAE,OCHTHEBIUS,52,35,1980,2020,42,10
HYDROCHUS,0031,Genus,FALSE,HYDROCHUS,HYDROCHUS,HYDROCHUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROCHIDAE,HYDROCHUS,108,81,1981,2020,64,44
HYDROPHILIDAE,0207,Family,FALSE,HYDROPHILIDAE,HYDROPHILIDAE,HYDROPHILIDAE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,,100,78,1980,2019,58,42
ANACAENA,0249,Genus,FALSE,ANACAENA,ANACAENA,ANACAENA,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,ANACAENA,25,20,2006,2016,15,10
BEROSUS,0025,Genus,FALSE,BEROSUS,BEROSUS,BEROSUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,BEROSUS,1152,422,1980,2020,793,359
CHAETARTHRIA,0193,Genus,FALSE,CHAETARTHRIA,CHAETARTHRIA,CHAETARTHRIA,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,CHAETARTHRIA,26,17,1981,2018,20,6
CYMBIODYTA,0026,Genus,FALSE,CYMBIODYTA,CYMBIODYTA,CYMBIODYTA,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,CYMBIODYTA,90,76,1980,2020,30,60
ENOCHRUS,0027,Genus,FALSE,ENOCHRUS,ENOCHRUS,ENOCHRUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,ENOCHRUS,648,268,1980,2020,492,156
ENOCHRUS HAMILTONI,0328,Species,FALSE,ENOCHRUS HAMILTONI,ENOCHRUS,ENOCHRUS HAMILTONI,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,ENOCHRUS,1,1,1984,1984,1,
HELOCHARES,0688,Genus,FALSE,HELOCHARES,HELOCHARES,HELOCHARES,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HELOCHARES,74,68,1981,2019,40,34
HELOCHARES MACULICOLLIS,0887,Species,FALSE,HELOCHARES MACULICOLLIS,HELOCHARES,HELOCHARES MACULICOLLIS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HELOCHARES,1,1,1984,1984,1,
HELOCOMBUS,0028,Genus,FALSE,HELOCOMBUS,HELOCOMBUS,HELOCOMBUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HELOCOMBUS,51,42,1982,2015,38,13
HYDROBIUS,0030,Genus,FALSE,HYDROBIUS,HYDROBIUS,HYDROBIUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HYDROBIUS,14,14,1980,2015,8,6
HYDROCHARA,0671,Genus,FALSE,HYDROCHARA,HYDROCHARA,HYDROCHARA,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HYDROCHARA,9,9,1991,2013,3,6
HYDROPHILUS,0032,Genus,FALSE,HYDROPHILUS,HYDROPHILUS,HYDROPHILUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HYDROPHILUS,9,9,1980,2017,5,4
HYDROPHILUS TRIANGULARIS,0585,Species,FALSE,HYDROPHILUS TRIANGULARIS,HYDROPHILUS,HYDROPHILUS TRIANGULARIS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HYDROPHILUS,5,5,1981,2012,5,
LACCOBIUS,0199,Genus,FALSE,LACCOBIUS,LACCOBIUS,LACCOBIUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,LACCOBIUS,396,139,1980,2019,347,49
PARACYMUS,0033,Genus,FALSE,PARACYMUS,PARACYMUS,PARACYMUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,PARACYMUS,593,298,1980,2020,396,197
SPERCHOPSIS,0899,Genus,FALSE,SPERCHOPSIS,SPERCHOPSIS,SPERCHOPSIS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,SPERCHOPSIS,5,4,1986,2017,5,
TROPISTERNUS,0034,Genus,FALSE,TROPISTERNUS,TROPISTERNUS,TROPISTERNUS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,TROPISTERNUS,1131,382,1980,2020,859,272
TROPISTERNUS COLLARIS,0865,Species,FALSE,TROPISTERNUS COLLARIS,TROPISTERNUS,TROPISTERNUS COLLARIS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,TROPISTERNUS,1,1,2018,2018,1,
TROPISTERNUS LATERALIS,0269,Species,FALSE,TROPISTERNUS LATERALIS,TROPISTERNUS,TROPISTERNUS LATERALIS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,TROPISTERNUS,26,21,2011,2020,12,14
TROPISTERNUS LATERALIS NIMBATUS,0545,Species,FALSE,TROPISTERNUS LATERALIS,TROPISTERNUS,TROPISTERNUS LATERALIS,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,TROPISTERNUS,8,7,1984,2017,5,3
LAMPYRIDAE,0854,Family,FALSE,LAMPYRIDAE,LAMPYRIDAE,LAMPYRIDAE,ARTHROPODA,INSECTA,COLEOPTERA,LAMPYRIDAE,,2,2,1996,2016,1,1
LUTROCHUS,0704,Genus,FALSE,LUTROCHUS,LUTROCHUS,LUTROCHUS,ARTHROPODA,INSECTA,COLEOPTERA,LUTROCHIDAE,LUTROCHUS,8,4,1990,2016,7,1
LUTROCHUS LATICEPS,0906,Species,FALSE,LUTROCHUS LATICEPS,LUTROCHUS,LUTROCHUS LATICEPS,ARTHROPODA,INSECTA,COLEOPTERA,LUTROCHIDAE,LUTROCHUS,7,6,1984,2018,5,2
HYDROCANTHUS IRICOLOR,0907,Species,FALSE,HYDROCANTHUS IRICOLOR,HYDROCANTHUS,HYDROCANTHUS IRICOLOR,ARTHROPODA,INSECTA,COLEOPTERA,NOTERIDAE,HYDROCANTHUS,18,17,1980,2017,14,4
SUPHISELLUS,0356,Genus,FALSE,SUPHISELLUS,SUPHISELLUS,SUPHISELLUS,ARTHROPODA,INSECTA,COLEOPTERA,NOTERIDAE,SUPHISELLUS,2,2,2011,2016,2,
PSEPHENIDAE,0418,Family,FALSE,PSEPHENIDAE,PSEPHENIDAE,PSEPHENIDAE,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,,1,1,2016,2016,1,
ECTOPRIA,1575,Genus,FALSE,ECTOPRIA,ECTOPRIA,ECTOPRIA,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,ECTOPRIA,8,5,1990,2018,5,3
PSEPHENUS,0035,Genus,FALSE,PSEPHENUS,PSEPHENUS,PSEPHENUS,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,PSEPHENUS,7,2,1980,2018,7,
PSEPHENUS HERRICKI,0908,Species,FALSE,PSEPHENUS HERRICKI,PSEPHENUS,PSEPHENUS HERRICKI,ARTHROPODA,INSECTA,COLEOPTERA,PSEPHENIDAE,PSEPHENUS,4,2,1984,1989,4,
PTILIIDAE,0233,Family,FALSE,PTILIIDAE,PTILIIDAE,PTILIIDAE,ARTHROPODA,INSECTA,COLEOPTERA,PTILIIDAE,,9,3,1993,2016,9,
SCIRTIDAE,0206,Family,FALSE,SCIRTIDAE,SCIRTIDAE,SCIRTIDAE,ARTHROPODA,INSECTA,COLEOPTERA,SCIRTIDAE,,701,327,1980,2020,457,244
CYPHON,0558,Genus,FALSE,CYPHON,SCIRTIDAE,CYPHON,ARTHROPODA,INSECTA,COLEOPTERA,SCIRTIDAE,CYPHON,83,72,1980,2017,39,44
PRIONOCYPHON,0024,Genus,FALSE,PRIONOCYPHON,SCIRTIDAE,PRIONOCYPHON,ARTHROPODA,INSECTA,COLEOPTERA,SCIRTIDAE,PRIONOCYPHON,3,3,1983,1984,3,
STAPHYLINIDAE,0246,Family,TRUE,DNI,DNI,DNI,ARTHROPODA,INSECTA,COLEOPTERA,STAPHYLINIDAE,,238,166,2006,2020,114,124
COLLEMBOLA,0491,Order,TRUE,DNI,DNI,DNI,ARTHROPODA,INSECTA,COLLEMBOLA,,,68,54,1980,2020,32,36
ISOTOMURUS,1173,Genus,TRUE,DNI,DNI,DNI,ARTHROPODA,INSECTA,COLLEMBOLA,ISOTOMIDAE,ISOTOMURUS,28,21,1983,2005,28,
DIPTERA,0479,Order,FALSE,DIPTERA,DIPTERA,DIPTERA,ARTHROPODA,INSECTA,DIPTERA,,,34,34,1981,2015,7,27
ANTHOMYIIDAE,0210,Family,FALSE,ANTHOMYIIDAE,ANTHOMYIIDAE,ANTHOMYIIDAE,ARTHROPODA,INSECTA,DIPTERA,ANTHOMYIIDAE,,3,3,1980,1990,3,
ATHERIX,0068,Genus,FALSE,ATHERIX,ATHERIX,ATHERIX,ARTHROPODA,INSECTA,DIPTERA,ATHERICIDAE,ATHERIX,10,4,1980,2009,10,
CERATOPOGONIDAE,0211,Family,FALSE,CERATOPOGONIDAE,CERATOPOGONIDAE,CERATOPOGONIDAE,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,,167,117,1980,2019,97,70
ATRICHOPOGON,0136,Genus,FALSE,ATRICHOPOGON,ATRICHOPOGON,ATRICHOPOGON,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,ATRICHOPOGON,24,22,2006,2020,12,12
BEZZIA/PALPOMYIA,0036,Genus,FALSE,BEZZIA/PALPOMYIA,BEZZIA/PALPOMYIA,BEZZIA/PALPOMYIA,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,BEZZIA/PALPOMYIA,360,156,1980,2020,316,44
CERATOPOGON,1554,Genus,FALSE,CERATOPOGON,CERATOPOGON,CERATOPOGON,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CERATOPOGON,23,22,1984,2018,14,9
CULICOIDES,0454,Genus,FALSE,CULICOIDES,CULICOIDES,CULICOIDES,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,CULICOIDES,91,62,1983,2020,77,14
MONOHELEA,0283,Genus,FALSE,MONOHELEA,MONOHELEA,MONOHELEA,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,MONOHELEA,1,1,2013,2013,1,
PROBEZZIA,0511,Genus,FALSE,PROBEZZIA,PROBEZZIA,PROBEZZIA,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,PROBEZZIA,68,53,1987,2019,37,31
SPHAEROMIAS,0191,Genus,FALSE,SPHAEROMIAS,SPHAEROMIAS,SPHAEROMIAS,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,SPHAEROMIAS,12,11,2006,2013,3,9
STILOBEZZIA,0255,Genus,FALSE,STILOBEZZIA,STILOBEZZIA,STILOBEZZIA,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE,STILOBEZZIA,8,6,2008,2015,1,7
CHAOBORUS,0037,Genus,FALSE,CHAOBORUS,CHAOBORUS,CHAOBORUS,ARTHROPODA,INSECTA,DIPTERA,CHAOBORIDAE,CHAOBORUS,31,28,1982,2019,17,14
CHIRONOMIDAE,0213,Family,FALSE,CHIRONOMIDAE,CHIRONOMIDAE,CHIRONOMIDAE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,,922,424,1980,2020,469,453
ABLABESMYIA,0038,Genus,FALSE,ABLABESMYIA,ABLABESMYIA,ABLABESMYIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ABLABESMYIA,993,371,1980,2020,727,266
BRECHMORHOGA,,Genus,FALSE,BRECHMORHOGA,BRECHMORHOGA,BRECHMORHOGA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,BRECHMORHOGA,,,,,,
CALOPTERYX,,Genus,FALSE,CALOPTERYX,CALOPTERYX,CALOPTERYX,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,CALOPTERYX,,,,,,
CAMBARUS,,Genus,FALSE,CAMBARUS,CAMBARUS,CAMBARUS,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,CAMBARUS,,,,,,
CELINA,,Genus,FALSE,CELINA,CELINA,CELINA,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,CELINA,,,,,,
CHOROTERPES/NEOCHOROTERPES,,Genus,FALSE,CHOROTERPES/NEOCHOROTERPES,CHOROTERPES/NEOCHOROTERPES,CHOROTERPES/NEOCHOROTERPES,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,CHOROTERPES/NEOCHOROTERPES,279,83,1980,1999,,
CINCINNATIA,,Genus,FALSE,CINCINNATIA,CINCINNATIA,CINCINNATIA,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,HYDROBIIDAE,CINCINNATIA,,,,,,
CIPANGOPALUDINA,,Genus,FALSE,CIPANGOPALUDINA,CIPANGOPALUDINA,CIPANGOPALUDINA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOS,VIVIPARIDAE,CIPANGOPALUDINA,,,,,,
COPELATUS CHEVROLATI,,Species,FALSE,COPELATUS CHEVROLATI,COPELATUS,COPELATUS CHEVROLATI,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,COPELATUS,,,,,,
CORBICULA,,Genus,FALSE,CORBICULA,CORBICULA,CORBICULA,MOLLUSCA,BIVALVIA,VENEROIDA,CORBICULIDAE,CORBICULA,,,,,,
CORDULEGASTER,,Genus,FALSE,CORDULEGASTER,CORDULEGASTER,CORDULEGASTER,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTERIDAE,CORDULEGASTER,,,,,,
CORYDALUS,,Genus,FALSE,CORYDALUS,CORYDALUS,CORYDALUS,ARTHROPODA,INSECTA,MEGALOPTERA,CORYDALIDAE,CORYDALUS,,,,,,
CYRNELLUS,,Genus,FALSE,CYRNELLUS,CYRNELLUS,CYRNELLUS,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,CYRNELLUS,,,,,,
DIDYMOPS,,Genus,FALSE,DIDYMOPS,DIDYMOPS,DIDYMOPS,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,DIDYMOPS,,,,,,
DREISSENA,,Genus,FALSE,DREISSENA,DREISSENA,DREISSENA,MOLLUSCA,BIVALVIA,VENEROIDA,DREISSENIDAE,DREISSENA,,,,,,
ELIMIA,,Genus,FALSE,ELIMIA,ELIMIA,ELIMIA,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,PLEUROCERIDAE,ELIMIA,,,,,,
ERPETOGOMPHUS,,Genus,FALSE,ERPETOGOMPHUS,ERPETOGOMPHUS,ERPETOGOMPHUS,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,ERPETOGOMPHUS,,,,,,
ERYTHRODIPLAX,,Genus,FALSE,ERYTHRODIPLAX,ERYTHRODIPLAX,ERYTHRODIPLAX,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,ERYTHRODIPLAX,,,,,,
EUPERA,,Genus,FALSE,EUPERA,EUPERA,EUPERA,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,EUPERA,,,,,,
ALOTANYPUS,0319,Genus,FALSE,ALOTANYPUS,ALOTANYPUS,ALOTANYPUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ALOTANYPUS,4,1,2006,2010,,4
APSECTROTANYPUS,0318,Genus,FALSE,APSECTROTANYPUS,APSECTROTANYPUS,APSECTROTANYPUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,APSECTROTANYPUS,3,2,2006,2018,1,2
AXARUS,0100,Genus,FALSE,AXARUS,AXARUS,AXARUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,AXARUS,111,72,2005,2019,74,37
BRILLIA,0705,Genus,FALSE,BRILLIA,BRILLIA,BRILLIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,BRILLIA,28,26,1980,2016,13,15
CARDIOCLADIUS,1591,Genus,FALSE,CARDIOCLADIUS,CARDIOCLADIUS,CARDIOCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CARDIOCLADIUS,10,4,1988,2013,8,2
CHERNOVSKIIA,0185,Genus,FALSE,CHERNOVSKIIA,CHERNOVSKIIA,CHERNOVSKIIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHERNOVSKIIA,2,1,2006,2009,2,
CHIRONOMUS,0039,Genus,FALSE,CHIRONOMUS,CHIRONOMUS,CHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMUS,1218,366,1980,2020,971,247
CHIRONOMUS ATTENUATUS,0344,Species,FALSE,CHIRONOMUS ATTENUATUS,CHIRONOMUS,CHIRONOMUS ATTENUATUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMUS,1,1,1984,1984,1,
CHIRONOMUS RIPARIUS,0347,Species,FALSE,CHIRONOMUS RIPARIUS,CHIRONOMUS,CHIRONOMUS RIPARIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMUS,2,2,1984,1984,2,
CLADOPELMA,1239,Genus,FALSE,CLADOPELMA,CLADOPELMA,CLADOPELMA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CLADOPELMA,6,6,1996,2017,1,5
CLADOTANYTARSUS,0711,Genus,FALSE,CLADOTANYTARSUS,CLADOTANYTARSUS,CLADOTANYTARSUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CLADOTANYTARSUS,135,84,1983,2020,92,43
CLINOTANYPUS,0665,Genus,FALSE,CLINOTANYPUS,CLINOTANYPUS,CLINOTANYPUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CLINOTANYPUS,114,94,1983,2018,50,64
COELOTANYPUS,0040,Genus,FALSE,COELOTANYPUS,COELOTANYPUS,COELOTANYPUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,COELOTANYPUS,25,16,1980,2018,20,5
CORYNONEURA,0351,Genus,FALSE,CORYNONEURA,CORYNONEURA,CORYNONEURA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CORYNONEURA,125,77,1983,2017,107,18
CRICOTOPUS,0041,Genus,FALSE,CRICOTOPUS,CRICOTOPUS,CRICOTOPUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRICOTOPUS,129,92,2010,2019,871,102
CRICOTOPUS (CRICOTOPUS),0370,Subgenus,FALSE,CRICOTOPUS (CRICOTOPUS),CRICOTOPUS,CRICOTOPUS (CRICOTOPUS),ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRICOTOPUS,2,2,2016,2018,2,
CRICOTOPUS (CRICOTOPUS) BICINCTUS GR.,0597,Species,FALSE,CRICOTOPUS (CRICOTOPUS) BICINCTUS GR.,CRICOTOPUS,CRICOTOPUS (CRICOTOPUS) BICINCTUS GR.,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRICOTOPUS,152,85,2009,2020,107,45
CRICOTOPUS (CRICOTOPUS) TREMULUS GR.,0369,Species,FALSE,CRICOTOPUS (CRICOTOPUS) TREMULUS GR.,CRICOTOPUS,CRICOTOPUS (CRICOTOPUS) TREMULUS GR.,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRICOTOPUS,5,5,2013,2016,5,
CRICOTOPUS (CRICOTOPUS) TRIFASCIA GR.,0451,Species,FALSE,CRICOTOPUS (CRICOTOPUS) TRIFASCIA GR.,CRICOTOPUS,CRICOTOPUS (CRICOTOPUS) TRIFASCIA GR.,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRICOTOPUS,47,27,2007,2016,40,7
CRICOTOPUS (ISOCLADIUS),0649,Subgenus,FALSE,CRICOTOPUS (ISOCLADIUS),CRICOTOPUS,CRICOTOPUS (ISOCLADIUS),ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRICOTOPUS,14,14,1984,2010,7,7
CRICOTOPUS (ISOCLADIUS) SYLVESTRIS GR.,0346,Species,FALSE,CRICOTOPUS (ISOCLADIUS) SYLVESTRIS GR.,CRICOTOPUS,CRICOTOPUS (ISOCLADIUS) SYLVESTRIS GR.,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRICOTOPUS,9,8,2010,2018,8,1
CRICOTOPUS/ORTHOCLADIUS,0337,Genus,FALSE,CRICOTOPUS/ORTHOCLADIUS,CRICOTOPUS/ORTHOCLADIUS,CRICOTOPUS/ORTHOCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRICOTOPUS/ORTHOCLADIUS,1076,243,1980,2020,121,58
CRYPTOCHIRONOMUS,0042,Genus,FALSE,CRYPTOCHIRONOMUS,CRYPTOCHIRONOMUS,CRYPTOCHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOCHIRONOMUS,1245,358,1980,2020,1002,243
CRYPTOTENDIPES,0504,Genus,FALSE,CRYPTOTENDIPES,CRYPTOTENDIPES,CRYPTOTENDIPES,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CRYPTOTENDIPES,149,97,1982,2020,101,48
DIAMESA,0043,Genus,FALSE,DIAMESA,DIAMESA,DIAMESA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DIAMESA,14,14,1980,2011,12,2
DICROTENDIPES,0044,Genus,FALSE,DICROTENDIPES,DICROTENDIPES,DICROTENDIPES,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,682,289,1980,2020,505,177
DICROTENDIPES MODESTUS,0497,Species,FALSE,DICROTENDIPES MODESTUS,DICROTENDIPES,DICROTENDIPES MODESTUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,5,5,2014,2016,1,4
DICROTENDIPES NEOMODESTUS,0706,Species,FALSE,DICROTENDIPES NEOMODESTUS,DICROTENDIPES,DICROTENDIPES NEOMODESTUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,66,54,1982,2019,48,18
DICROTENDIPES SIMPSONI,0498,Species,FALSE,DICROTENDIPES SIMPSONI,DICROTENDIPES,DICROTENDIPES SIMPSONI,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DICROTENDIPES,1,1,2014,2014,1,
DIPLOCLADIUS,0179,Genus,FALSE,DIPLOCLADIUS,DIPLOCLADIUS,DIPLOCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DIPLOCLADIUS,2,2,1991,2009,2,
EINFELDIA,1237,Genus,FALSE,EINFELDIA,EINFELDIA,EINFELDIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,EINFELDIA,14,14,1986,2015,5,9
