TaxaID,Rank,Slash,NonTarget,BCG_sens,Habit_CBCN,Order_EPT,Volt_semi,TolVal,BCG_Attr,BCG_Attr2,FFG,FFG_Src,HABIT,HABIT_Src,LIFE_CYCLE,LIFE_CYCLE_Src,THERMAL_INDICATOR,AirBreather,PHYLUM,CLASS,ORDER,FAMILY,GENUS,KBGENSPE,NOD,AP,HM,POC,SA,SSS,Min_HM1988,Max_HM1988,Mean_HM1988,KBTOLR
PENTAGENIA VITTIGERA,Species,,FALSE,,,yes,,NA,NA,NA,CG,IA; NE; MODNR; Tward; NRSA,BU,NE; MODNR; Tward; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,PALINGENIIDAE,PENTAGENIA,PENTAGENIA VITTIGERA,3,0,2,0,3,4,0,4,2,3
MACDUNNOA,Genus,,FALSE,,yes,yes,,NA,NA,NA,SC,NE; MODNR; MN; Tward,CN,NE; MN; Tward,uni,Tward,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACDUNNOA,MACDUNNOA,2,2,2,2,3,3,2,3,2.333333333,4
RHITHROGENA,Genus,,FALSE,,yes,yes,,NA,NA,NA,CG,IA; NE; MODNR; OK; Tward,CN,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,RHITHROGENA,RHITHROGENA,,,,,,,,,,4
PSEUDIRON CENTRALIS,Species,,FALSE,,,yes,,NA,NA,NA,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,PSEUDIRONIDAE,PSEUDIRON,PSEUDIRON CENTRALIS,3,2,2,2,3,3,2,3,2.5,4
SIPHLONURUS,Genus,,FALSE,,,yes,,NA,NA,NA,CG,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,SIPHLONURIDAE,SIPHLONURUS,SIPHLONURUS,2,1,2,1,2,4,1,4,2,3
SPONGILLIDAE,Family,,TRUE,,yes,,,NA,NA,NA,CF,NE; OK,CN,NE,NA,,,FALSE,PORIFERA,DESMOSPONGIA,HAPLOSCLERIDA,SPONGILLIDAE,,,,,,,,,,,,
MERRAGATA,Genus,,FALSE,,,,,NA,NA,NA,PR,NE; MODNR; OK; MN; Tward; NRSA,SK,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,HEBRIDAE,MERRAGATA,MERRAGATA,4,4,3,3,4,4,3,4,3.666666667,99
STEINOVELIA STAGNALIS,Species,,FALSE,,,,,NA,NA,NA,PR,Tward,SK,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,VELIIDAE,STEINOVELIA,STEINOVELIA STAGNALIS,,,,,,,,,,99
CENOCORIXA,Genus,,FALSE,,,,,NA,NA,NA,NA,"mixed - PR,SC/SH",SW,OK; MN; Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,CENOCORIXA,CENOCORIXA,4,4,3,3,4,3,3,4,3.5,99
CORISELLA,Genus,,FALSE,,,,,NA,NA,NA,PR,IA; NE; MODNR; MN; Tward; NRSA,SW,NE; OK; MN; Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,CORISELLA,CORISELLA,4,4,3,3,4,3,3,4,3.5,99
RAMPHOCORIXA,Genus,,FALSE,,,,,NA,NA,NA,PR,MODNR; MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,RAMPHOCORIXA,RAMPHOCORIXA,4,4,3,3,4,3,3,4,3.5,99
RAMPHOCORIXA ACUMINATA,Species,,FALSE,,,,,NA,NA,NA,PR,MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,RAMPHOCORIXA,RAMPHOCORIXA ACUMINATA,4,4,3,3,4,3,3,4,3.5,99
BUENOA,Genus,,FALSE,,,,,NA,NA,NA,PR,MODNR; MN; Tward; NRSA,SW,MODNR; OK; MN; Tward; NRSA,"multi,uni",NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NOTONECTIDAE,BUENOA,BUENOA,3,4,3,3,4,3,3,4,3.333333333,99
BUENOA MARGARITACEA,Species,,FALSE,,,,,NA,NA,NA,PR,MN; Tward; NRSA,SW,MN; Tward; NRSA,"multi,uni",NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NOTONECTIDAE,BUENOA,BUENOA MARGARITACEA,4,4,3,3,4,3,3,4,3.5,99
CALLICORIXA,Genus,,FALSE,,,,,NA,NA,NA,PR,NE; MN; Tward,SW,NE; MN; Tward,NA,,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,CALLICORIXA,CALLICORIXA,4,4,3,3,4,3,3,4,3.5,99
NEPA APICULATA,Species,,FALSE,,yes,,,NA,NA,NA,PR,IA; NE; MN; Tward; NRSA,CB,MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NEPIDAE,NEPA,NEPA APICULATA,1,4,3,3,3,4,1,4,3,99
PELOCORIS FEMORATUS,Species,,FALSE,,yes,,,NA,NA,NA,PR,IA; NE; OK; MN; Tward; NRSA,CB,MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NAUCORIDAE,PELOCORIS,PELOCORIS FEMORATUS,2,4,3,3,3,3,2,4,3,99
GELASTOCORIS,Genus,,FALSE,,,,,NA,NA,NA,PR,NE; MODNR; Tward,SK,NE; OK; Tward; NRSA,uni,Tward,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,GELASTOCORIDAE,GELASTOCORIS,GELASTOCORIS,4,3,3,3,3,4,3,4,3.333333333,99
GELASTOCORIS OCULATUS,Species,,FALSE,,,,,NA,NA,NA,PR,NE; Tward,SK,NE; Tward; NRSA,uni,Tward,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,GELASTOCORIDAE,GELASTOCORIS,GELASTOCORIS OCULATUS,4,3,3,3,3,4,3,4,3.333333333,99
NOCTUIDAE,Family,,FALSE,,,,,NA,NA,NA,SH,MODNR; OK; MN; NRSA,BU,MODNR; OK; MN,NA,,,FALSE,ARTHROPODA,INSECTA,LEPIDOPTERA,NOCTUIDAE,,,,,,,,,,,,
MEGALOPTERA,Order,,FALSE,,,,,NA,NA,NA,PR,OK; MN,NA,,NA,,,FALSE,ARTHROPODA,INSECTA,MEGALOPTERA,,,,,,,,,,,,,
METACOPINA,Genus,,TRUE,,,,,NA,NA,NA,NA,,NA,,NA,,,FALSE,ARTHROPODA,OSTRACODA,METACOPINA,,METACOPINA,,,,,,,,,,,
PROBYTHINELLA EMARGINATA,Species,,FALSE,,,,,NA,NA,NA,SC,OK,NA,,NA,,,FALSE,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,HYDROBIIDAE,PROBYTHINELLA,PROBYTHINELLA EMARGINATA,,,,,,,,,,4
ODONATA,Order,,FALSE,,yes,,,NA,NA,NA,PR,OK; MN,CB,IA; OK; MN; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,ODONATA,,,,,,,,,,,,,
DYTHEMIS,Genus,,FALSE,,,,,NA,NA,NA,PR,MODNR; OK; Tward; NRSA,SP,MODNR; OK; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,DYTHEMIS,DYTHEMIS,1,3,2,3,3,3,1,3,2.5,4
DYTHEMIS FUGAX,Species,,FALSE,,,,,NA,NA,NA,PR,OK; Tward; NRSA,SP,NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,DYTHEMIS,DYTHEMIS FUGAX,1,3,2,3,3,3,1,3,2.5,4
CORDULEGASTER OBLIQUA,Species,,FALSE,,,,yes,NA,NA,NA,PR,IA; NE; MN; Tward; NRSA,BU,IA; MN; Tward; NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTERIDAE,CORDULEGASTER,CORDULEGASTER OBLIQUA,1,2,1,3,2,4,1,4,2.166666667,4
DIDYMOPS TRANSVERSA,Species,,FALSE,,,,yes,NA,NA,NA,PR,IA; NE; OK; MN; Tward; NRSA,SP,NE; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,DIDYMOPS,DIDYMOPS TRANSVERSA,2,3,1,2,2,4,1,4,2.333333333,4
BRECHMORHOGA MENDAX,Species,,FALSE,,yes,,yes,NA,NA,NA,PR,OK; Tward; NRSA,CN,NRSA,"semi,uni",Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,BRECHMORHOGA,BRECHMORHOGA MENDAX,,,,,,,,,,4
CELITHEMIS,Genus,,FALSE,,yes,,,NA,NA,NA,PR,NE; MODNR; MN; Tward; NRSA,CB,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,CELITHEMIS,CELITHEMIS,1,5,2,5,3,3,1,5,3.166666667,4
CELITHEMIS EPONINA,Species,,FALSE,,yes,,,NA,NA,NA,PR,MN; Tward; NRSA,CB,MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,CELITHEMIS,CELITHEMIS EPONINA,1,5,2,5,3,3,1,5,3.166666667,4
PLECOPTERA,Order,,FALSE,,yes,yes,,NA,NA,NA,PR,MN,CN,IA; OK; MN,NA,,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,,,,,,,,,,,,,
PISCICOLIDAE,Family,,FALSE,,yes,,,5,NA,NA,PR,NE; OK; MN,CB,MN,NA,,,FALSE,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,PISCICOLIDAE,,,,,,,,,,,,
CALLIOBDELLA VIVIDA,Species,,FALSE,,,,,NA,NA,NA,NA,,NA,,NA,,,FALSE,ANNELIDA,HIRUDINEA,RHYNCHOBDELLIDA,PISCICOLIDAE,CALLIOBDELLA,CALLIOBDELLA VIVIDA,,,,,,,,,,9
TRICHOPTERA,Order,,FALSE,,,yes,,NA,NA,NA,NA,,SP,IA; OK,NA,,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,,,,,,,,,,,,,
ITHYTRICHIA,Genus,,FALSE,,yes,yes,,NA,NA,NA,"SC,PR",NRSA; Tward; MN; OK; MODNR,CN,OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,ITHYTRICHIA,ITHYTRICHIA,2,2,1,1,2,2,1,2,1.666666667,4
SMICRIDEA,Genus,,FALSE,,yes,yes,,NA,NA,NA,CF,OK; Tward,CN,OK; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPSYCHIDAE,SMICRIDEA,SMICRIDEA,,,,,,,,,,4
ITHYTRICHIA CLAVATA,Species,,FALSE,,yes,yes,,NA,NA,NA,"SC,PR",NRSA; Tward; MN; OK; MODNR,CN,Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,HYDROPTILIDAE,ITHYTRICHIA,ITHYTRICHIA CLAVATA,2,2,1,1,2,2,1,2,1.666666667,4
EUPERA CUBENSIS,Species,,FALSE,,,,,NA,NA,NA,CF,OK; NRSA,BU,NRSA,NA,,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,EUPERA,EUPERA CUBENSIS,,,,,,,,,,5
BIVALVIA,Class,,FALSE,,,,,NA,NA,NA,CF,IA; OK; MN,BU,OK,NA,,,FALSE,MOLLUSCA,BIVALVIA,,,,,,,,,,,,,,
ARACHNIDA,Class,,TRUE,,yes,,,NA,NA,NA,"CG,PR",NE; OK,CB,NE,NA,,,FALSE,ARTHROPODA,ARACHNIDA,,,,,,,,,,,,,,
CORDULEGASTER,Genus,,FALSE,,,,yes,NA,NA,NA,PR,IA; NE; MN; Tward; NRSA,BU,IA; MN; Tward; NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,CORDULEGASTERIDAE,CORDULEGASTER,,1,2,1,3,2,4,1,4,2.166666667,
CORYDALUS,Genus,,FALSE,,yes,,,5,4,4_middle,PR,IA; NE; OK; MN; Tward; NRSA,CN,IA; MN; Tward; NRSA,uni,NRSA,warm,FALSE,ARTHROPODA,INSECTA,MEGALOPTERA,CORYDALIDAE,CORYDALUS,,2,2,5,2,3,3,2,5,2.833333333,
CYRNELLUS,Genus,,FALSE,,yes,yes,,6,4,4_worse,CF,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,CYRNELLUS,,3,2,2,1,3,2,1,3,2.166666667,
DIDYMOPS,Genus,,FALSE,,,,yes,NA,NA,NA,PR,IA; NE; OK; MN; Tward; NRSA,SP,NE; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,CORDULIIDAE,DIDYMOPS,,2,3,1,2,2,4,1,4,2.333333333,
DREISSENA,Genus,,FALSE,,yes,,,5,6m,,CF,MODNR; MN; NRSA,CN,MN,uni,NRSA,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,DREISSENIDAE,DREISSENA,,,,,,,,,,,
ELIMIA,Genus,,FALSE,yes,yes,,,4,4,4_better,SC,OK; NRSA,CB,NRSA,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,PLEUROCERIDAE,ELIMIA,,,,,,,,,,,
ERPETOGOMPHUS,Genus,,FALSE,yes,,,yes,4,4,4_better,PR,NE; OK; MN; Tward; NRSA,BU,NE; MN; Tward; NRSA,semi,Tward,warm,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,ERPETOGOMPHUS,,2,2,1,3,3,4,1,4,2.5,
ERYTHRODIPLAX,Genus,,FALSE,,yes,,,5,4,4_middle,PR,Tward,CB,Tward,multi,Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,ERYTHRODIPLAX,,,,,,,,,,,
EUPERA,Genus,,FALSE,,,,,NA,NA,NA,CF,OK; NRSA,BU,NRSA,NA,,,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,PISIDIIDAE,EUPERA,,,,,,,,,,,
FALLCEON,Genus,,FALSE,,,yes,,6,4,4_worse,"CG,SH",IA; NE; OK; Tward; NRSA; MN,SW,MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,FALLCEON,,,,,,,,,,,
PSEUDIRON,Genus,,FALSE,,,yes,,NA,NA,NA,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,PSEUDIRONIDAE,PSEUDIRON,,3,2,2,2,3,3,2,3,2.5,
PSEUDOSUCCINEA,Genus,,FALSE,,yes,,,6,4,4_worse,SC,IA; NE; OK; MN; NRSA,CB,MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,PSEUDOSUCCINEA,,,,,,,,,,,
STEINOVELIA,Genus,,FALSE,,,,,NA,NA,NA,PR,Tward,SK,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,VELIIDAE,STEINOVELIA,,,,,,,,,,,
STELECHOMYIA,Genus,,FALSE,,,,,NA,NA,NA,CG,NE; OK; MN; Tward; NRSA,BU,NE; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STELECHOMYIA,,3,3,1,3,3,4,1,4,2.833333333,
STENACRON,Genus,,FALSE,,yes,yes,,6,4,4_worse,CG,IA; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,STENACRON,,4,2,3,2,3,3,2,4,2.833333333,
STENONEMA,Genus,,FALSE,yes,yes,yes,,3,4,4_better,SC,IA; NE; MODNR; MN; NRSA; Tward,CN,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,STENONEMA,,3,2,3,2,3,4,2,4,2.833333333,
THERMONECTUS NIGROFASCIATUS,Species,,FALSE,,,,,NA,NA,NA,PR,OK; Tward; NRSA,SW,Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,THERMONECTUS,THERMONECTUS NIGROFASCIATUS,,,,,,,,,,99
THIENEMANNIMYIA GROUP,Genus,,FALSE,,,,,5,4,4_middle,PR,NRSA,SP,NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,THIENEMANNIMYIA GROUP,,3,3,1,3,3,3,1,3,2.666666667,
ZEALEUCTRA,Genus,,FALSE,yes,,yes,,2,3,,SH,Tward; NRSA,SP,Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,LEUCTRIDAE,ZEALEUCTRA,,0,2,5,1,1,1,0,5,1.666666667,
