"","x_HBI_RFadj_std","nt_habit_climbcling_RFadj_std","nt_volt_semi_RFadj_std","pt_BCG_att1i234b_RFadj_std","nt_EPT_RFadj_std","index"
"KS_Clint_0471_Rep1",63.4251205392276,44.6756703498598,52.274127488912,76.0702716035768,44.8609081169807,56.2612196197114
"KS_Clint_0468_Rep1",86.8356566425008,0,0,50.8437619804351,0,27.5358837245872
"KS_Liz_3407_Rep1",56.8450798945842,52.7686977839985,47.9252985768071,58.5310575308737,47.4225670124528,52.6985401597433
"KS_Liz_3346_Rep1",9.29388575526008,0,23.2956061436636,34.0443581151237,6.78992043443077,14.6847540896956
"KS_Clint_1366_Rep1",66.848605152313,53.1512166708685,33.7277679848398,67.2462597486806,70.7306630179551,58.3409025149314
"KS_Clint_1365_Rep1",35.2490129998636,64.0182305024037,0,18.7482791668383,48.7798584295052,33.3590762197222
"KS_Liz_3234_Rep1",2.94032849617808,38.390370666597,33.0203831785306,35.0167046747342,20.1547897570228,25.9045153546125
"KS_Liz_3615_Rep1",57.1618659808566,63.9550207052836,59.8749860529649,20.3709371218944,62.9825167938899,52.8690653309779
"KS_Clint_1969_Rep1",33.9414992110029,42.2209930422131,59.8749860529649,44.8875277615793,77.6163865195231,51.7082785174567
"KS_Clint_1966_Rep1",58.1835071345931,0,59.8749860529649,0,19.0809076169902,27.4278801609096
"KS_Clint_1968_Rep1",70.7368153773252,69.3885276210512,86.3357643438368,64.2076671187025,100,78.1337548921831
"KS_Clint_1965_Rep1",100,63.9550207052836,86.3357643438368,100,99.567191107973,89.9715952314187
"KS_Clint_1967_Rep1",50.7768580913071,31.3539792106779,20.1838186166571,65.1677957492454,33.7147773426234,40.2394458021022
"KS_Liz_3639_Rep1",25.5954634595899,56.7313543776678,30.0744165288135,37.2471696602056,49.9852014992399,39.9267211051033
"KS_Liz_3293_Rep1",0,0,61.189834726609,0,21.7362232787063,16.585211601063
"KS_Liz_3391_Rep1",9.12551709659426,21.7594926988155,42.4170465625907,38.6007630046085,10.0240056437957,24.3853650012809
"KS_Liz_3281_Rep1",75.399410663303,65.6796158003482,70.5686685862493,19.86387351641,26.7795425818171,51.6582222296255
"KS_Liz_3194_Rep1",29.3340093812639,9.02045461790114,14.6623362132952,10.222362847726,25.0407949605831,17.6559916041539
"KS_Liz_3353_Rep1",0,1.16143021493484,27.1527055925297,25.4144058598065,0,10.7457083334542
"KS_Liz_3583_Rep1",96.8252884523959,9.52033725415173,61.5962596807861,33.1670344202018,13.0217538570917,42.8261347329254
"KS_Clint_1345_Rep1",86.9236608237115,46.8503409344471,38.041756872195,55.6876493773575,47.7276831962322,55.0462182407887
"KS_Clint_1349_Rep1",75.973706862894,95.7519031763556,51.2721460176309,60.2709049073932,91.6292923731319,74.9795906674811
"KS_Clint_1348_Rep1",87.872042597429,63.15086168175,24.811367726759,22.0831473458946,55.0446180590488,50.5924074821763
"KS_Clint_1344_Rep1",61.9780023659817,35.9833271029119,0,66.4460137887118,25.7768786077824,38.0368443730776
"KS_Clint_1357_Rep1",80.3190154237422,19.6828063556091,0,45.0551138095936,33.093813470599,35.6301498119088
"KS_Clint_1364_Rep1",78.4132931757906,68.5843685975176,77.7329243085028,100,69.6784877846821,78.8818147732986
"KS_Clint_1350_Rep1",79.5879798318444,57.7173547659823,11.5809785813231,53.7948243600697,55.0446180590488,51.5451511196537
"KS_Clint_1360_Rep1",52.2129491718539,52.2838478502147,90.9633134539388,43.068815961308,55.0446180590488,58.7147088992728
"KS_Clint_1362_Rep1",55.5053245472493,79.4513824290528,64.5025351630669,64.5208327663397,84.3123575103153,69.6584864832048
"KS_Clint_1346_Rep1",75.01387380241,74.0178755132852,77.7329243085028,59.2825495897877,62.3615529218655,69.6817552271702
"KS_Clint_1342_Rep1",58.2553420099313,19.6828063556091,24.811367726759,13.658792922515,18.4599437449658,26.973650551956
"KS_Clint_1347_Rep1",59.9837253845474,46.8503409344471,64.5025351630669,47.1942038052529,18.4599437449658,47.398149806456
"KS_Clint_1343_Rep1",90.336095162349,68.5843685975176,38.041756872195,34.4880092377937,55.0446180590488,57.2989695857808
"KS_Clint_1356_Rep1",63.1494466769642,68.5843685975176,38.041756872195,71.049707466045,84.3123575103153,65.0275274246074
"KS_Clint_1341_Rep1",96.145944472832,57.7173547659823,38.041756872195,77.7706078347965,55.0446180590488,64.9440564009709
"KS_Clint_1363_Rep1",69.6213773580112,46.8503409344471,38.041756872195,86.3188498701522,47.7276831962322,57.7120016462075
"KS_Clint_1359_Rep1",47.131954212375,84.8848893448204,90.9633134539388,63.0486355373454,91.6292923731319,75.5316169843223
"KS_Clint_1361_Rep1",57.7013995883718,74.0178755132852,90.9633134539388,36.3650607083278,33.093813470599,58.4282925469045
"KS_Clint_1358_Rep1",66.0980681743331,100,77.7329243085028,50.7302505329247,69.6784877846821,72.8479461600885
"KS_Clint_1353_Rep1",69.508478768154,57.7173547659823,24.811367726759,34.943052021487,25.7768786077824,42.551426378033
"KS_Clint_1354_Rep1",71.4231813694837,74.0178755132852,90.9633134539388,58.9591987776253,62.3615529218655,71.5450244072397
"KS_Clint_1355_Rep1",55.1629733188006,100,77.7329243085028,58.9591987776253,76.9954226474987,73.7701038104855
"KS_Clint_1351_Rep1",94.6413425104839,52.2838478502147,11.5809785813231,77.7706078347965,69.6784877846821,61.1910529123001
"KS_Clint_1352_Rep1",90.5229187867739,52.2838478502147,77.7329243085028,24.3606617711353,33.093813470599,55.5988332374452
"KS_Liz_3089_Rep1",7.96405915341367,28.0989463343388,21.1835950230805,64.7927970776862,17.3675253699473,27.8813845916933
"KS_Liz_3087_Rep1",43.9450027641733,55.2664809131768,60.8747624593884,83.5633117830275,68.5860694096636,62.4471254658859
"KS_Liz_3091_Rep1",78.9421986405825,49.8329739974092,47.6443733139524,83.5633117830275,61.269134546847,64.2503984563637
"KS_Liz_3088_Rep1",38.9190100616791,66.133494744712,87.3355407502602,35.2150163328336,83.2199391352968,62.1646002049564
"KS_Liz_3607_Rep1",57.0509761375591,93.3010293235501,100,57.9671553673356,83.2199391352968,78.3078199927483
"KS_Liz_3090_Rep1",8.98683081444726,71.5670016604796,47.6443733139524,13.1738816379978,46.6352648212137,37.6014704496182
"KS_Liz_3348_Rep1",100,44.3994670816416,47.6443733139524,73.1352480494954,61.269134546847,65.2896445983873
"KS_Liz_3144_Rep1",0,0,16.4069835286066,3.77402380053286,0,4.03620146582789
"KS_Liz_3269_Rep1",41.5028266059944,30.0457718622583,42.1458235851093,28.1015501857377,43.8899508606849,37.1371846199569
"KS_Liz_3321_Rep1",69.9036070141055,61.8129511621908,69.407922445223,67.1528727600106,72.0786863175147,68.0712079398089
"KS_Liz_3337_Rep1",0,24.2212335654526,10.4021509084648,31.82613731977,21.7247600807545,17.6348563748884
"KS_Clint_1706_Rep1",58.870685067121,2.78930888689883,30.2322991726157,48.4162786510853,36.5122854385069,35.3641714432455
"KS_Clint_1710_Rep1",34.03415566398,46.2573642130397,56.6930774634876,0,29.1953505756903,33.2359895832395
"KS_Clint_1708_Rep1",71.8049477156966,40.8238572972721,17.0019100271797,29.2799218314098,51.1461551641402,42.0113584071397
"KS_Clint_1707_Rep1",79.6338226585367,24.5233365499693,30.2322991726157,36.152421496342,29.1953505756903,39.9474460906308
"KS_Clint_1709_Rep1",25.3351427022046,29.9568434657369,30.2322991726157,23.4505694349024,43.8292203013235,30.5608150153566
"KS_Liz_3338_Rep1",69.5196274866091,33.960794711966,24.5405857622491,46.3919529074118,48.7479078139376,44.6321737364347
"KS_Liz_3464_Rep1",38.670240208064,39.0585109003392,24.8219520380754,35.2934865151821,34.8003665784366,34.5289112480195
"KS_Clint_2036_Rep1",63.0641660119258,78.7470188158722,90.8098409398518,40.531178439234,69.6553174909498,68.5615043395667
"KS_Clint_2040_Rep1",84.1097279163554,35.2789634897313,51.1186735035439,100,25.7537083140501,59.2522146447361
"KS_Clint_2038_Rep1",24.7748354487717,46.1459773212665,64.3490626489799,45.3441309275905,18.4367734512335,39.8101559595684
"KS_Clint_2033_Rep1",61.4217879172905,78.7470188158722,90.8098409398518,48.6372036887093,76.9722523537664,71.317620743098
"KS_Clint_2037_Rep1",95.7887371439395,67.880004984337,100,66.2002583721299,55.0214477653165,76.9780896531446
"KS_Clint_2041_Rep1",69.9215318736051,51.5794842370341,37.888284358108,52.6195242237687,55.0214477653165,53.4060544915665
"KS_Clint_2034_Rep1",59.7941016310941,51.5794842370341,77.5794517944158,54.2824712674001,55.0214477653165,59.6513913390521
"KS_Clint_2035_Rep1",69.4242946496088,67.880004984337,77.5794517944158,94.0084282781606,69.6553174909498,75.7094994394944
"KS_Clint_2039_Rep1",23.3893462196166,57.0129911528017,64.3490626489799,32.8304544623685,47.7045129024999,45.0572734772533
"KS_Clint_1302_Rep1",36.5677961997437,87.3475357959435,80.6563992966727,29.9469028360926,35.2581628030201,53.9553593862945
"KS_Clint_1301_Rep1",38.420909857572,11.278438975197,27.7348427149289,11.6342055644202,5.99042335175364,19.0117640927743
"KS_Clint_1303_Rep1",57.8267352025109,76.4805219644083,67.4260101512367,34.3863445989223,20.6242930773869,51.348780998893
"KS_Liz_3172_Rep1",0,0,37.7189353770464,0,0,7.54378707540928
"KS_Clint_2050_Rep1",75.0430857331605,58.094802379731,90.4508563810389,88.1894218749966,59.5250211733802,74.2606375084614
"KS_Clint_2055_Rep1",100,14.6267470535901,63.990078090167,100,44.891151447747,64.7015953183008
"KS_Clint_2052_Rep1",59.3290116263176,36.3607747166606,63.990078090167,100,37.5742165849304,59.4508162036151
"KS_Clint_2053_Rep1",88.7395246632442,63.5283092954986,77.220467235603,100,52.2080863105636,76.3392775009819
"KS_Clint_2051_Rep1",100,100,77.220467235603,100,100,95.4440934471206
"KS_Clint_2072_Rep2",49.2746640080982,41.7942816324282,63.990078090167,55.2141933377746,0.989542270847264,42.2525518678631
"KS_Clint_2061_Rep1",85.4446394932721,90.6958438743367,100,100,81.4758257618301,91.5232618258878
"KS_Clint_2056_Rep1",100,36.3607747166606,77.220467235603,100,59.5250211733802,74.6212526251287
"KS_Liz_3081_Rep2",95.6884532967232,41.7942816324282,90.4508563810389,42.7768862958627,15.6234119964805,57.2667779205067
"KS_Clint_2054_Rep1",83.5862484632755,79.8288300428015,24.2989106538592,90.5958981154208,100,75.6619774550714
"KS_Clint_2065_Rep1",76.4480431640844,90.6958438743367,100,100,52.2080863105636,83.8703946697969
"KS_Liz_3080_Rep1",64.9315476653546,47.2277885481958,50.7596889447311,55.2141933377746,15.6234119964805,46.7513260985073
"KS_Clint_2063_Rep1",97.9406752334687,47.2277885481958,90.4508563810389,100,30.2572817221137,73.1753203769634
"KS_Clint_2068_Rep1",58.9710748960608,41.7942816324282,77.220467235603,100,44.891151447747,64.5753950423678
"KS_Liz_3079_Rep1",63.3091558456908,52.6612954639634,63.990078090167,85.3454044862986,52.2080863105636,63.5028040393367
"KS_Liz_3078_Rep1",72.2155947877549,96.1293507901043,77.220467235603,88.1894218749966,100,86.7509669376918
"KS_Liz_3077_Rep1",62.5425180490446,74.3953231270338,100,100,37.5742165849304,74.9024115522018
"KS_Clint_2059_Rep1",77.4416598168728,100,90.4508563810389,65.8435710367348,100,86.7472174469293
"KS_Clint_2060_Rep1",69.7325975644655,52.6612954639634,100,100,59.5250211733802,76.3837828403618
"KS_Clint_2072_Rep1",47.5709832435835,41.7942816324282,77.220467235603,69.4189071696554,8.30647713366388,48.8622232829868
"KS_Clint_2057_Rep1",100,74.3953231270338,77.220467235603,94.446260085083,88.7927606246467,86.9709622144733
"KS_Clint_2067_Rep1",73.4587449429226,68.9618162112662,100,88.1894218749966,52.2080863105636,76.5636138679498
"KS_Clint_2064_Rep1",65.5219279781554,79.8288300428015,90.4508563810389,90.1862851654846,88.7927606246467,82.9561320384254
"KS_Clint_2062_Rep1",53.8673783927737,85.2623369585691,100,100,59.5250211733802,79.7309473049446
"KS_Clint_2073_Rep1",42.4505301605664,25.4937608851253,24.2989106538592,100,22.9403468592971,43.0367097117696
"KS_Clint_2066_Rep1",56.8226538144925,58.094802379731,100,77.7613581414646,37.5742165849304,66.0506061841237
"KS_Clint_2058_Rep1",100,41.7942816324282,50.7596889447311,100,74.1588908990134,73.3425722952345
"KS_Clint_2070_Rep1",52.1755257887787,63.5283092954986,63.990078090167,94.446260085083,22.9403468592971,59.4161040237649
"KS_Liz_3081_Rep1",68.0483119518026,20.0602539693577,50.7596889447311,42.7768862958627,8.30647713366388,37.9903236590836
"KS_Clint_2069_Rep1",52.9926700245804,63.5283092954986,90.4508563810389,65.8435710367348,44.891151447747,63.5413116371199
"KS_Clint_2071_Rep1",68.7518791794063,52.6612954639634,63.990078090167,58.2364728780702,0.989542270847264,48.9258535764908
"KS_Liz_3068_Rep1",4.31423340303514,56.1206282003355,31.4862880561906,9.8686511066566,57.2914048575911,31.8162411247618
"KS_Liz_3067_Rep1",55.2559644784141,50.6871212845679,44.7166772016266,71.6382881390961,57.2914048575911,55.9178911922591
"KS_Liz_3071_Rep1",67.3492544868804,72.4211489476383,44.7166772016266,51.751160112677,86.5591443088576,64.559477011536
"KS_Liz_3070_Rep1",26.5799633433236,1.78555904265937,18.2558989107547,15.4302850878627,13.3897956806914,15.0883004130584
"KS_Liz_3069_Rep1",0,39.8201074530326,71.1774554924985,0,35.3406002691412,29.2676326429345
"KS_Liz_3258_Rep1",51.9006002868894,47.5347816889367,57.3512578225464,63.6248262026265,35.0059724480818,51.0834876898162
"KS_Liz_3649_Rep1",67.5341366974944,48.0906294464197,43.1508921471908,64.8943973244357,58.9172277841089,56.5174566799299
"KS_Liz_3650_Rep1",61.4201760237335,64.3911501937226,56.3812812926268,67.1650241045186,58.9172277841089,61.6549718797421
"KS_Liz_3650_Rep2",67.5195261442673,64.3911501937226,69.6116704380627,52.2603970396842,66.2341626469255,64.0033812925325
"KS_Liz_3488_Rep1",0,25.2072339537672,9.74856968468023,0,6.25993045253409,8.2431468181963
"KS_Clint_2045_Rep1",38.5681499378591,49.9729773589388,30.075739567728,0,21.0213587426091,27.927645121427
"KS_Clint_2049_Rep1",21.3047373472998,88.0075257693121,69.7669070040358,11.9654641883245,0,38.2089268617944
"KS_Clint_2047_Rep1",41.6678755875649,98.8745396008473,96.2276852949077,38.5983454282116,21.0213587426091,59.2779609308281
"KS_Clint_2048_Rep1",33.5738446027479,98.8745396008473,82.9972961494718,24.4319192342263,28.3382936054257,53.6431786385438
"KS_Clint_2046_Rep1",50.3873618997342,82.5740188535445,96.2276852949077,11.3765852922218,13.7044238797924,50.8540150440401
"KS_Liz_3456_Rep1",37.4503286612973,17.6528481718783,55.5005783885123,30.1623446486188,2.39683274279566,28.6325865226205
"KS_Liz_3613_Rep1",42.8196033233988,17.6528481718783,2.57902180676847,84.5455062432822,17.0307024684289,32.9255364027513
"KS_Liz_3253_Rep1",32.2254477696671,0,73.2350330120261,40.007898430561,13.6351568964245,31.8207072217357
"KS_Liz_3205_Rep1",13.8940303904174,14.3954607758757,0,21.893590711439,18.9057889759401,13.8177741707344
"KS_Liz_3203_Rep1",52.8789516088731,63.2970230177842,36.9387834304372,21.893590711439,99.3920724669229,54.8800842470913
"KS_Liz_3204_Rep1",0,30.6959815231785,23.7083942850012,21.893590711439,0,15.2595933039238
"KS_Liz_3244_Rep1",68.4209982665786,0,37.9010737342819,17.955033028814,0,24.8554210059349
"KS_Clint_2044_Rep1",30.0736207190007,52.7205206893453,45.536331310113,35.9866122161936,13.6783268121151,35.5990823493535
"KS_Clint_2043_Rep1",39.5708108076099,63.5875345208805,58.7667204555489,8.31213540626655,20.9952616749317,38.2464925730475
"KS_Clint_2042_Rep1",38.3521233716303,36.4199999420425,71.9971096009849,6.52126936216668,0,30.6581004553649
"KS_Liz_3169_Rep1",68.5321182352658,63.4341285089587,58.1603276197164,58.5280206345591,53.5470853904591,60.4403360777918
"KS_Liz_3383_Rep1",67.6933581522712,73.1856433706868,72.8345932338909,82.1371221794444,80.3417008580935,75.2384835588774
"KS_Liz_3341_Rep1",9.98173827996185,0,17.3057679645533,19.3745429926541,8.34476909277933,11.0013636659897
"KS_Liz_3297_Rep1",19.9106953963703,53.9923235414293,28.2221620484525,7.26609787228593,14.4153860506295,24.7613329818335
"KS_Liz_3540_Rep1",50.4291231895634,51.9498682917923,32.154233702476,68.6084543161056,59.9172088820272,52.6117776763929
"KS_Liz_3424_Rep1",52.3217198312276,60.1745677101898,35.3903868874497,43.5622720877539,56.9909227325581,49.6879738498358
"KS_Liz_3411_Rep1",22.3336067608829,0,30.5361571099892,0,0,10.5739527741744
"KS_Clint_0222_Rep1",31.7644618470358,0,0.0365820259872026,0,0,6.3602087746046
"KS_Clint_0223_Rep1",2.60471515804682,8.04296672375458,13.2669711714231,0,0,4.78293061064491
"KS_Clint_0224_Rep1",40.35137452577,2.60945980798697,39.727749462295,24.0069894572272,3.53486001179248,22.0460866530144
"KS_Clint_1106_Rep1",79.819173801767,48.1674230108292,21.1165610514103,70.2450470801179,42.0090108052835,52.2714431498816
"KS_Clint_1105_Rep1",67.9062938401388,42.7339160950616,47.5773393422822,51.4301576316511,34.6920759424669,48.8679565703201
"KS_Clint_1104_Rep1",69.7945849647422,42.7339160950616,74.0381176331541,36.1498126389903,49.3259456681001,54.4084754000097
"KS_Liz_3517_Rep1",61.5997180663602,54.317066138095,44.8474690486073,46.5565176741693,47.6096366471121,50.9860815148688
"KS_Liz_3557_Rep1",0,15.201249851484,23.1637432651808,13.5953787133583,0,10.3920743660046
"KS_Liz_3085_Rep1",57.5568108209044,67.3529548135075,72.2339335666881,82.8197871661008,46.998672586067,65.3924317906536
"KS_Liz_3084_Rep1",55.9946075744128,40.1854202346695,72.2339335666881,100,54.3156074488836,64.5459137649308
"KS_Liz_3083_Rep1",97.4850077264403,67.3529548135075,45.7731552758162,70.4707643344298,76.2664120373334,71.4696588375055
"KS_Liz_3082_Rep1",100,34.7519133189018,19.3123769849443,61.0855069817592,39.6817377232503,50.9663070017711
"KS_Liz_3086_Rep1",71.6745445774962,61.9194478977399,59.0035444212522,45.6274360510404,54.3156074488836,58.5081160792825
"KS_Clint_2074_Rep1",100,14.6827121748226,4.77747146976843,100,19.7150419717676,47.8350451232717
"KS_Clint_2075_Rep1",92.8726759903088,79.8847951640339,57.6990280515122,82.6611495136244,70.9335860114839,76.8102469461926
"KS_Clint_2078_Rep1",21.3142112094239,63.5842744167311,70.9294171969482,30.5947888062338,0,37.2845383258674
"KS_Clint_2077_Rep1",27.1087774743856,41.8502467536606,100,68.0753656720101,34.3489116974008,54.2766603194914
"KS_Clint_2076_Rep1",78.0751433522206,100,70.9294171969482,65.355001218805,78.2505208743005,78.5220165284548
"KS_Clint_2079_Rep1",94.2131048168719,58.1507675009635,44.4686389060763,53.978931701554,27.0319768345842,55.56868395201
"KS_Liz_3513_Rep1",72.1007414884618,55.3367542692874,61.6288946406782,57.6596237497383,50.2039778516382,59.3859983999608
"KS_Clint_0108_Rep1",31.7618426821277,80.4962458089549,76.9271936095458,17.3055999838382,96.9387042074204,60.6859172583774
"KS_Clint_0101_Rep1",74.0270392011031,58.7622181458845,90.1575827549818,69.9817479435305,60.3540298933373,70.6565235877674
"KS_Clint_0107_Rep1",40.0241187942852,91.3632596404902,100,55.4933575453368,60.3540298933373,69.4469531746899
"KS_Clint_0103_Rep1",31.4183942234114,64.1957250616521,100,29.7104618757373,45.720160167704,54.208948265701
"KS_Clint_0104_Rep1",100,0,24.005637027802,100,23.7693555792542,49.5549985214112
"KS_Clint_0105_Rep1",66.9273922920723,42.4616973985817,63.6968044641099,68.0857363760925,67.6709647561539,61.768519057402
"KS_Clint_0102_Rep1",23.9472760641526,37.0281904828141,50.4664153186739,4.41966311209028,0,23.1723089955462
"KS_Clint_0120_Rep1",69.5629653785084,37.0281904828141,100,61.6684664266554,38.4032253048874,61.3325695185731
